Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very
other	PAKEHA	Man	30-39	University	ENGLISH	-0.585584029985723	Predicative	NoPrime	-1.22709041023302	Difficulty	NonEmotional	other
good	PAKEHA	Man	30-39	University	ENGLISH	1.34989099621762	Attributive	NoPrime	0.935570221740966	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Attributive	NoPrime	0.047079829748403	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Predicative	NoPrime	0.627131998250195	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.548349758983951	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Predicative	Prime	-0.313359320931975	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.667970803448802	Attributive	NoPrime	0.504037105725207	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.633795952158071	Attributive	NoPrime	1.44098834995009	Value	NegativeEmotional	very
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.804024123402206	Value	PositiveEmotional	very
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Predicative	NoPrime	0.479523451187299	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	-0.0624798648280982	Speed	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.230474992807817	Value	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	0.446025540139041	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.599616568393694	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
bad	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.116849202938834	Predicative	NoPrime	-0.316413793183303	Value	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.492808826926044	Predicative	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	1.21290895748577	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	0.0990930131288399	PhysicalProperty	NegativeEmotional	very
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.608160281216377	Attributive	NoPrime	0.4971240490419	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.556893471806634	Predicative	NoPrime	-0.307869750647424	Value	NegativeEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.61670399403906	Attributive	Prime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.612434403864541	Attributive	NoPrime	1.21293660370808	PhysicalProperty	NonEmotional	very
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.65942709062612	Attributive	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.65942709062612	Attributive	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
bad	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.116849202938834	Predicative	NoPrime	0.621914980400729	Value	NegativeEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.172385602523095	Attributive	NoPrime	-1.22709041023302	Age	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.213080886537088	Value	PositiveEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.633795952158071	Attributive	NoPrime	0.678073374822345	Dimension	NegativeEmotional	other
big	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.190756185993269	Attributive	NoPrime	0.417961699636948	Dimension	NonEmotional	very
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Predicative	NoPrime	0.456248570368718	Other	NegativeEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	1.44266986161699	Value	PositiveEmotional	very
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	NoPrime	-0.459781845068969	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.604624951772508	Attributive	Prime	0.934715647942375	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.662586224757372	Attributive	NoPrime	-0.1625142045948	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.65292299094413	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	0.491187177674105	Value	PositiveEmotional	other
bad	PAKEHA	Woman	16-19	University	ENGLISH	-0.0829825598560295	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Predicative	NoPrime	-0.0273755929934859	PhysicalProperty	PositiveEmotional	very
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.65292299094413	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.63360558826494	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.575644315280077	Attributive	NoPrime	-0.656900731916292	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.546663678787645	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.63360558826494	Attributive	Prime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.459726301783996	Attributive	Prime	0.307052648594636	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Predicative	NoPrime	-1.22709041023302	Position	NonEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.643264289604535	Predicative	Prime	-1.22709041023302	Other	NegativeEmotional	other
interesting	PAKEHA	Woman	16-19	University	ENGLISH	-0.498365639616023	Predicative	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.501352539748727	Predicative	Prime	-0.939828874964684	Age	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-0.0988599070008311	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-0.184263097481294	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-0.948354488930011	Value	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.591072855571011	Attributive	NoPrime	-0.325396267150715	HumanPropensity	NonEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.317646850403286	Attributive	NoPrime	0.370765336760712	HumanPropensity	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.317646850403286	Attributive	Prime	0.890827537603662	HumanPropensity	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.573980897452	Predicative	Prime	0.77333217349163	Dimension	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.53125780086494	Predicative	Prime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.569711307277481	Predicative	NoPrime	-1.22709041023302	Other	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.629521829509907	Predicative	Prime	-1.22709041023302	Position	NonEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	0.929660606952634	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-0.0912759187181375	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
cool	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.223652411932838	Predicative	NoPrime	-0.583536776131603	PhysicalProperty	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
nice	OTHER	Man	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-0.159549841987898	Value	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.629521829509907	Attributive	NoPrime	-1.22709041023302	Other	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.633795952158071	Predicative	NoPrime	0.151504504593772	Dimension	NonEmotional	other
funny	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.159567767052248	Attributive	Prime	-0.525672231141682	HumanPropensity	NonEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	1.00711506768783	Value	PositiveEmotional	other
cool	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	0.689685879556441	Value	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.646609255155273	Attributive	Prime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.667970803448802	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-0.255112006657254	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.946380270357127	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.677652358263563	Value	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	Prime	-0.390633561197454	PhysicalProperty	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.582524610274683	Attributive	NoPrime	-0.971603265288599	Position	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
cool	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	Prime	0.225990045993576	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	0.900279737068606	Value	PositiveEmotional	other
hard	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.330460153400487	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	ENGLISH	-0.61670399403906	Predicative	Prime	-1.05269247546205	Other	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.711434405922795	Value	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	Prime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Attributive	NoPrime	0.760552614881399	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.556326912600886	Attributive	NoPrime	0.793832098877946	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.604624951772508	Attributive	NoPrime	1.10240617422791	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	-0.516458381099254	PhysicalProperty	NegativeEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Predicative	NoPrime	0.606631693841082	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	Prime	-0.250457704484444	PhysicalProperty	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Predicative	NoPrime	-0.678221306011961	PhysicalProperty	PositiveEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	Prime	0.606248591162314	PhysicalProperty	PositiveEmotional	other
cool	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.0329354536400513	Attributive	NoPrime	0.611276228178029	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.63360558826494	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	NoPrime	0.13997504524237	Value	NonEmotional	other
nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	other
nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	Prime	0.533280675190965	Value	NonEmotional	other
nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	NoPrime	-0.813268321136264	Value	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.575644315280077	Attributive	NoPrime	0.612904154939705	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.604624951772508	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.556326912600886	Attributive	NoPrime	0.414576239791476	PhysicalProperty	NonEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	0.240134414884915	Value	PositiveEmotional	very
good	PAKEHA	Man	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
nice	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	-0.240581201000594	Predicative	NoPrime	-0.670839308519627	HumanPropensity	NonEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	1.05440997428853	Predicative	NoPrime	-0.345606961011379	Age	NonEmotional	other
other	PAKEHA	Man	60+	University	ENGLISH	-0.564326728586051	Attributive	NoPrime	-0.284830860651915	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	-0.348494866037864	Predicative	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	-0.348494866037864	Predicative	Prime	1.44098834995009	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	-0.45641306354878	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NegativeEmotional	other
other	PAKEHA	Man	60+	University	ENGLISH	-0.564326728586051	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	-0.45641306354878	Attributive	Prime	-1.22709041023302	PhysicalProperty	NegativeEmotional	very
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	0.897687128010148	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.00670936130517	HumanPropensity	NonEmotional	other
cool	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	0.0129746674480211	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.59534244574553	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Attributive	Prime	-0.97629593522945	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.53125780086494	Attributive	NoPrime	0.772087269044891	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	0.181064962399642	HumanPropensity	NonEmotional	other
big	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.190756185993269	Attributive	Prime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.578255020100164	Predicative	NoPrime	0.399549411748267	Speed	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.512152625455528	Value	PositiveEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-0.140814458785731	Value	PositiveEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	1.3506128014723	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.377457372635712	Attributive	NoPrime	0.343522579983145	Value	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	-0.0379039931426668	HumanPropensity	NonEmotional	other
bad	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.116849202938834	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	-1.22709041023302	Other	NonEmotional	other
bad	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.116849202938834	Attributive	NoPrime	0.376718014331835	Value	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.629521829509907	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.608160281216377	Attributive	NoPrime	-1.18410565224647	Other	NegativeEmotional	other
